mesh_7,mesh_code,NL2003count,NL2003sum,NL2003mean
"5133432","51334327",37,0,0
"5133433","51334372",36,69,1.91666666666667
"5133434","51334377",39,0,0
"5133531","51335322",39,1034,26.5128205128205
"5133532","51335327",35,84,2.4
"5133533","51335372",36,2102,58.3888888888889
"5133534","51335377",40,1193,29.825
"5133631","51336322",40,1987,49.675
"5133632","51336327",35,1064,30.4
"5133633","51336372",35,827,23.6285714285714
"5133634","51336377",39,598,15.3333333333333
"5133731","51337322",40,430,10.75
"5133732","51337327",36,933,25.9166666666667
"5133733","51337372",35,155,4.42857142857143
"5133734","51337377",39,248,6.35897435897436
"5133041","51330422",36,158,4.38888888888889
"5133042","51330427",40,874,21.85
"5133043","51330472",39,0,0
"5133044","51330477",35,0,0
"5133141","51331422",36,0,0
"5133142","51331427",40,0,0
"5133143","51331472",40,0,0
"5133144","51331477",36,0,0
"5133241","51332422",36,0,0
"5133242","51332427",38,8,0.210526315789474
"5133243","51332472",39,0,0
"5133244","51332477",37,42,1.13513513513514
"5133341","51333422",38,0,0
"5133342","51333427",37,27,0.72972972972973
"5133343","51333472",36,3,0.0833333333333333
"5133344","51333477",39,0,0
"5133441","51334422",39,22,0.564102564102564
"5133442","51334427",35,9,0.257142857142857
"5133443","51334472",35,54,1.54285714285714
"5133444","51334477",40,4,0.1
"5133541","51335422",41,50,1.21951219512195
"5133542","51335427",35,0,0
"5133543","51335472",35,639,18.2571428571429
"5133544","51335477",40,219,5.475
"5133641","51336422",39,1167,29.9230769230769
"5133642","51336427",36,924,25.6666666666667
"5133643","51336472",36,405,11.25
"5133644","51336477",38,786,20.6842105263158
"5133741","51337422",38,428,11.2631578947368
"5133742","51337427",38,394,10.3684210526316
"5133743","51337472",37,220,5.94594594594595
"5133744","51337477",36,306,8.5
"5133051","51330522",36,184,5.11111111111111
"5133052","51330527",40,180,4.5
"5133053","51330572",41,580,14.1463414634146
"5133054","51330577",35,208,5.94285714285714
"5133151","51331522",35,1301,37.1714285714286
"5133152","51331527",39,626,16.0512820512821
"5133153","51331572",39,979,25.1025641025641
"5133154","51331577",37,1094,29.5675675675676
"5133251","51332522",37,386,10.4324324324324
"5133252","51332527",38,1027,27.0263157894737
"5133253","51332572",37,375,10.1351351351351
"5133254","51332577",38,809,21.2894736842105
"5133351","51333522",38,10,0.263157894736842
"5133352","51333527",36,147,4.08333333333333
"5133353","51333572",36,16,0.444444444444444
"5133354","51333577",40,0,0
"5133451","51334522",40,6,0.15
"5133452","51334527",35,45,1.28571428571429
"5133453","51334572",35,40,1.14285714285714
"5133454","51334577",40,40,1
"5133551","51335522",39,0,0
"5133552","51335527",36,0,0
"5133553","51335572",36,43,1.19444444444444
"5133554","51335577",38,703,18.5
"5133651","51336522",38,855,22.5
"5133652","51336527",38,1852,48.7368421052632
"5133653","51336572",38,1449,38.1315789473684
"5133654","51336577",35,2022,57.7714285714286
"5133751","51337522",36,513,14.25
"5133752","51337527",40,1667,41.675
"5133753","51337572",39,437,11.2051282051282
"5133754","51337577",36,1118,31.0555555555556
"5133061","51330622",35,347,9.91428571428571
"5133062","51330627",41,425,10.3658536585366
"5133063","51330672",40,210,5.25
"5133064","51330677",35,298,8.51428571428571
"5133161","51331622",36,365,10.1388888888889
"5133162","51331627",39,150,3.84615384615385
"5133163","51331672",38,401,10.5526315789474
"5133164","51331677",37,316,8.54054054054054
"5133261","51332622",38,594,15.6315789473684
"5133262","51332627",36,870,24.1666666666667
"5133263","51332672",36,1626,45.1666666666667
"5133264","51332677",40,1199,29.975
"5133361","51333622",40,2133,53.325
"5133362","51333627",36,1605,44.5833333333333
"5133363","51333672",35,616,17.6
"5133364","51333677",39,1772,45.4358974358974
"5133461","51334622",39,24,0.615384615384615
"5133462","51334627",37,475,12.8378378378378
"5133463","51334672",36,58,1.61111111111111
"5133464","51334677",37,36,0.972972972972973
"5133561","51335622",38,476,12.5263157894737
"5133562","51335627",38,20,0.526315789473684
"5133563","51335672",38,1637,43.0789473684211
"5133564","51335677",36,695,19.3055555555556
"5133661","51336622",36,1828,50.7777777777778
"5133662","51336627",39,683,17.5128205128205
"5133663","51336672",40,2130,53.25
"5133664","51336677",36,1132,31.4444444444444
"5133761","51337622",35,2087,59.6285714285714
"5133762","51337627",40,2020,50.5
"5133763","51337672",39,1662,42.6153846153846
"5133764","51337677",36,2014,55.9444444444444
"5133071","51330722",35,431,12.3142857142857
"5133072","51330727",40,350,8.75
"5133073","51330772",39,403,10.3333333333333
"5133074","51330777",36,366,10.1666666666667
"5133171","51331722",37,124,3.35135135135135
"5133172","51331727",38,146,3.84210526315789
"5133173","51331772",36,161,4.47222222222222
"5133174","51331777",39,163,4.17948717948718
"5133271","51332722",39,250,6.41025641025641
"5133272","51332727",35,218,6.22857142857143
"5133273","51332772",35,534,15.2571428571429
"5133274","51332777",41,751,18.3170731707317
"5133371","51333722",39,857,21.974358974359
"5133372","51333727",36,1228,34.1111111111111
"5133373","51333772",36,1003,27.8611111111111
"5133374","51333777",38,1476,38.8421052631579
"5133471","51334722",38,486,12.7894736842105
"5133472","51334727",38,740,19.4736842105263
"5133473","51334772",38,14,0.368421052631579
"5133474","51334777",36,0,0
"5133571","51335722",36,80,2.22222222222222
"5133572","51335727",40,69,1.725
"5133573","51335772",40,1051,26.275
"5133574","51335777",36,326,9.05555555555556
"5133671","51336722",35,876,25.0285714285714
"5133672","51336727",38,594,15.6315789473684
"5133673","51336772",35,813,23.2285714285714
"5133674","51336777",34,495,14.5588235294118
"5133771","51337722",33,1644,49.8181818181818
"5133772","51337727",35,1269,36.2571428571429
"5133773","51337772",37,2238,60.4864864864865
"5133774","51337777",38,2080,54.7368421052632
"5134001","51340022",36,258,7.16666666666667
"5134002","51340027",38,239,6.28947368421053
"5134003","51340072",38,356,9.36842105263158
"5134004","51340077",38,375,9.86842105263158
"5134101","51341022",38,155,4.07894736842105
"5134102","51341027",36,150,4.16666666666667
"5134103","51341072",36,124,3.44444444444444
"5134104","51341077",40,194,4.85
"5134201","51342022",40,296,7.4
"5134202","51342027",36,225,6.25
"5134203","51342072",35,964,27.5428571428571
"5134204","51342077",38,435,11.4473684210526
"5134301","51343022",38,1832,48.2105263157895
"5134302","51343027",38,1550,40.7894736842105
"5134303","51343072",37,2133,57.6486486486486
"5134304","51343077",37,1959,52.9459459459459
"5134401","51344022",36,1104,30.6666666666667
"5134402","51344027",39,1467,37.6153846153846
"5134403","51344072",39,47,1.20512820512821
"5134404","51344077",35,8,0.228571428571429
"5134501","51345022",35,27,0.771428571428571
"5134502","51345027",40,0,0
"5134503","51345072",39,45,1.15384615384615
"5134504","51345077",36,56,1.55555555555556
"5134601","51346022",37,5,0.135135135135135
"5134602","51346027",37,4,0.108108108108108
"5134603","51346072",37,165,4.45945945945946
"5134604","51346077",38,17,0.447368421052632
"5134701","51347022",39,316,8.1025641025641
"5134702","51347027",35,239,6.82857142857143
"5134703","51347072",35,1305,37.2857142857143
"5134704","51347077",40,583,14.575
"5134011","51340122",37,190,5.13513513513514
"5134012","51340127",38,227,5.97368421052632
"5134013","51340172",37,958,25.8918918918919
"5134014","51340177",38,853,22.4473684210526
"5134111","51341122",39,453,11.6153846153846
"5134112","51341127",36,428,11.8888888888889
"5134113","51341172",35,138,3.94285714285714
"5134114","51341177",40,144,3.6
"5134211","51342122",39,168,4.30769230769231
"5134212","51342127",36,137,3.80555555555556
"5134213","51342172",37,368,9.94594594594595
"5134214","51342177",38,376,9.89473684210526
"5134311","51343122",37,1121,30.2972972972973
"5134312","51343127",38,830,21.8421052631579
"5134313","51343172",39,1055,27.0512820512821
"5134314","51343177",35,697,19.9142857142857
"5134411","51344122",35,602,17.2
"5134412","51344127",40,212,5.3
"5134413","51344172",41,233,5.68292682926829
"5134414","51344177",35,0,0
"5134511","51345122",35,0,0
"5134512","51345127",38,60,1.57894736842105
"5134513","51345172",38,292,7.68421052631579
"5134514","51345177",38,524,13.7894736842105
"5134611","51346122",39,176,4.51282051282051
"5134612","51346127",35,331,9.45714285714286
"5134613","51346172",35,0,0
"5134614","51346177",40,0,0
"5134711","51347122",41,113,2.75609756097561
"5134712","51347127",35,3,0.0857142857142857
"5134713","51347172",35,221,6.31428571428571
"5134714","51347177",38,4,0.105263157894737
"5134021","51340222",37,160,4.32432432432432
"5134022","51340227",37,188,5.08108108108108
"5134023","51340272",37,653,17.6486486486486
"5134024","51340277",39,1071,27.4615384615385
"5134121","51341222",39,653,16.7435897435897
"5134122","51341227",35,986,28.1714285714286
"5134123","51341272",36,171,4.75
"5134124","51341277",39,324,8.30769230769231
"5134221","51342222",38,151,3.97368421052632
"5134222","51342227",37,181,4.89189189189189
"5134223","51342272",38,290,7.63157894736842
"5134224","51342277",37,618,16.7027027027027
"5134321","51343222",36,550,15.2777777777778
"5134322","51343227",40,144,3.6
"5134323","51343272",40,85,2.125
"5134324","51343277",35,0,0
"5134421","51344222",36,0,0
"5134422","51344227",39,0,0
"5134423","51344272",38,0,0
"5134424","51344277",37,0,0
"5134521","51345222",38,23,0.605263157894737
"5134522","51345227",36,26,0.722222222222222
"5134523","51345272",36,347,9.63888888888889
"5134524","51345277",40,283,7.075
"5134621","51346222",40,194,4.85
"5134622","51346227",35,99,2.82857142857143
"5134623","51346272",36,20,0.555555555555556
"5134624","51346277",38,55,1.44736842105263
"5134031","51340322",38,239,6.28947368421053
"5134032","51340327",36,425,11.8055555555556
"5134033","51340372",36,761,21.1388888888889
"5134034","51340377",40,1531,38.275
"5134131","51341322",41,1227,29.9268292682927
"5134132","51341327",35,1690,48.2857142857143
"5134133","51341372",36,558,15.5
"5134134","51341377",38,1338,35.2105263157895
"5134231","51342322",38,239,6.28947368421053
"5134232","51342327",38,437,11.5
"5134233","51342372",38,297,7.81578947368421
"5134234","51342377",35,50,1.42857142857143
"5134331","51343322",36,0,0
"5134332","51343327",40,0,0
"5134333","51343372",39,0,0
"5134334","51343377",36,0,0
"5134531","51345322",39,0,0
"5134532","51345327",35,0,0
"5134533","51345372",36,0,0
"5134534","51345377",39,0,0
"5134631","51346322",38,0,0
"5134632","51346327",37,0,0
"5134633","51346372",38,0,0
"5134634","51346377",36,0,0
"5134731","51347322",35,0,0
"5134732","51347327",40,0,0
"5134733","51347372",40,0,0
"5134734","51347377",35,37,1.05714285714286
"5134041","51340422",39,1380,35.3846153846154
"5134042","51340427",36,1061,29.4722222222222
"5134043","51340472",35,1938,55.3714285714286
"5134044","51340477",41,1033,25.1951219512195
"5134141","51341422",40,2343,58.575
"5134142","51341427",35,1307,37.3428571428571
"5134143","51341472",37,1424,38.4864864864865
"5134144","51341477",38,1836,48.3157894736842
"5134241","51342422",36,418,11.6111111111111
"5134242","51342427",39,1452,37.2307692307692
"5134243","51342472",40,97,2.425
"5134244","51342477",36,385,10.6944444444444
"5134341","51343422",35,0,0
"5134342","51343427",38,6,0.157894736842105
"5134343","51343472",38,0,0
"5134344","51343477",38,0,0
"5134741","51347422",35,0,0
"5134742","51347427",40,0,0
"5134743","51347472",39,25,0.641025641025641
"5134744","51347477",37,19,0.513513513513513
"5134051","51340522",40,38,0.95
"5134052","51340527",35,0,0
"5134053","51340572",35,0,0
"5134054","51340577",40,0,0
"5134151","51341522",38,0,0
"5134152","51341527",37,0,0
"5134153","51341572",38,27,0.710526315789474
"5134154","51341577",36,0,0
"5134251","51342522",35,58,1.65714285714286
"5134252","51342527",40,13,0.325
"5134253","51342572",40,52,1.3
"5134254","51342577",36,258,7.16666666666667
"5134351","51343522",37,83,2.24324324324324
"5134352","51343527",37,667,18.027027027027
"5134353","51343572",36,32,0.888888888888889
"5134354","51343577",40,353,8.825
"5134451","51344522",40,0,0
"5134452","51344527",36,47,1.30555555555556
"5134453","51344572",35,0,0
"5134454","51344577",38,0,0
"5134161","51341622",37,0,0
"5134162","51341627",38,0,0
"5134163","51341672",40,0,0
"5134164","51341677",35,14,0.4
"5134261","51342622",35,49,1.4
"5134262","51342627",40,4,0.1
"5134263","51342672",38,198,5.21052631578947
"5134264","51342677",37,83,2.24324324324324
"5134361","51343622",38,534,14.0526315789474
"5134362","51343627",36,157,4.36111111111111
"5134363","51343672",35,659,18.8285714285714
"5134364","51343677",40,762,19.05
"5134461","51344622",39,453,11.6153846153846
"5134462","51344627",36,762,21.1666666666667
"5134463","51344672",37,273,7.37837837837838
"5134464","51344677",37,261,7.05405405405405
"5134561","51345622",36,89,2.47222222222222
"5134562","51345627",39,352,9.02564102564103
"5134563","51345672",40,6,0.15
"5134564","51345677",35,237,6.77142857142857
"5134661","51346622",35,0,0
"5134662","51346627",38,0,0
"5134663","51346672",37,0,0
"5134664","51346677",38,0,0
"5134271","51342722",36,0,0
"5134272","51342727",38,0,0
"5134273","51342772",37,7,0.189189189189189
"5134274","51342777",39,0,0
"5134371","51343722",39,121,3.1025641025641
"5134372","51343727",35,18,0.514285714285714
"5134373","51343772",36,471,13.0833333333333
"5134374","51343777",39,7,0.179487179487179
"5134471","51344722",37,565,15.2702702702703
"5134472","51344727",38,0,0
"5134473","51344772",39,156,4
"5134474","51344777",35,0,0
"5134571","51345722",35,592,16.9142857142857
"5134572","51345727",40,0,0
"5134573","51345772",39,339,8.69230769230769
"5134574","51345777",37,64,1.72972972972973
"5134671","51346722",37,222,6
"5134672","51346727",36,377,10.4722222222222
"5134673","51346772",36,27,0.75
"5134674","51346777",40,570,14.25
"5134771","51347722",39,0,0
"5134772","51347727",36,112,3.11111111111111
"5134773","51347772",37,0,0
"5134774","51347777",37,730,19.7297297297297
"5135001","51350022",39,0,0
"5135002","51350027",36,0,0
"5135003","51350072",38,0,0
"5135004","51350077",37,124,3.35135135135135
"5135101","51351022",35,0,0
"5135102","51351027",40,457,11.425
"5135103","51351072",40,0,0
"5135104","51351077",36,0,0
"5135201","51352022",37,0,0
"5135202","51352027",36,0,0
"5135203","51352072",36,0,0
"5135204","51352077",40,143,3.575
"5135301","51353022",40,7,0.175
"5135302","51353027",35,755,21.5714285714286
"5135303","51353072",36,0,0
"5135304","51353077",38,390,10.2631578947368
"5135601","51356022",39,0,0
"5135602","51356027",35,0,0
"5135603","51356072",35,245,7
"5135604","51356077",39,0,0
"5135701","51357022",38,71,1.86842105263158
"5135702","51357027",37,0,0
"5135703","51357072",38,1414,37.2105263157895
"5135704","51357077",36,1355,37.6388888888889
"5135011","51350122",38,344,9.05263157894737
"5135012","51350127",38,311,8.18421052631579
"5135013","51350172",39,801,20.5384615384615
"5135014","51350177",35,850,24.2857142857143
"5135111","51351122",35,823,23.5142857142857
"5135112","51351127",40,439,10.975
"5135113","51351172",38,402,10.5789473684211
"5135114","51351177",37,1246,33.6756756756757
"5135211","51352122",39,1051,26.9487179487179
"5135212","51352127",36,1635,45.4166666666667
"5135213","51352172",35,1758,50.2285714285714
"5135214","51352177",39,2009,51.5128205128205
"5135311","51353122",39,1914,49.0769230769231
"5135312","51353127",37,1557,42.0810810810811
"5135313","51353172",38,818,21.5263157894737
"5135314","51353177",35,781,22.3142857142857
"5135411","51354122",35,0,0
"5135412","51354127",41,716,17.4634146341463
"5135413","51354172",39,0,0
"5135414","51354177",36,0,0
"5135511","51355122",38,0,0
"5135512","51355127",36,522,14.5
"5135513","51355172",35,0,0
"5135514","51355177",40,0,0
"5135711","51357122",35,0,0
"5135712","51357127",40,0,0
"5135713","51357172",40,879,21.975
"5135714","51357177",35,225,6.42857142857143
"5135021","51350222",37,142,3.83783783783784
"5135022","51350227",38,66,1.73684210526316
"5135023","51350272",40,289,7.225
"5135024","51350277",35,136,3.88571428571429
"5135121","51351222",36,195,5.41666666666667
"5135122","51351227",38,136,3.57894736842105
"5135123","51351272",36,440,12.2222222222222
"5135124","51351277",39,216,5.53846153846154
"5135221","51352222",40,779,19.475
"5135222","51352227",35,416,11.8857142857143
"5135223","51352272",36,1164,32.3333333333333
"5135224","51352277",39,998,25.5897435897436
"5135321","51353222",37,1741,47.0540540540541
"5135322","51353227",38,1675,44.0789473684211
"5135323","51353272",40,834,20.85
"5135324","51353277",35,573,16.3714285714286
"5135421","51354222",35,1442,41.2
"5135422","51354227",38,975,25.6578947368421
"5135423","51354272",37,1100,29.7297297297297
"5135424","51354277",38,2178,57.3157894736842
"5135521","51355222",40,259,6.475
"5135522","51355227",35,1670,47.7142857142857
"5135523","51355272",35,0,0
"5135524","51355277",38,466,12.2631578947368
"5135621","51356222",38,0,0
"5135622","51356227",38,146,3.84210526315789
"5135623","51356272",39,0,0
"5135624","51356277",35,0,0
"5135721","51357222",36,0,0
"5135722","51357227",38,0,0
"5135723","51357272",37,0,0
"5135724","51357277",38,36,0.947368421052632
"5135031","51350322",35,0,0
"5135032","51350327",40,0,0
"5135033","51350372",41,62,1.51219512195122
"5135034","51350377",35,21,0.6
"5135131","51351322",36,122,3.38888888888889
"5135132","51351327",37,101,2.72972972972973
"5135133","51351372",36,135,3.75
"5135134","51351377",40,124,3.1
"5135231","51352322",40,168,4.2
"5135232","51352327",35,128,3.65714285714286
"5135233","51352372",37,240,6.48648648648649
"5135234","51352377",36,161,4.47222222222222
"5135331","51353322",35,788,22.5142857142857
"5135332","51353327",40,545,13.625
"5135333","51353372",40,405,10.125
"5135334","51353377",36,561,15.5833333333333
"5135431","51354322",37,491,13.2702702702703
"5135432","51354327",36,266,7.38888888888889
"5135433","51354372",36,1331,36.9722222222222
"5135434","51354377",40,755,18.875
"5135531","51355322",39,2140,54.8717948717949
"5135532","51355327",36,1648,45.7777777777778
"5135533","51355372",38,2325,61.1842105263158
"5135534","51355377",36,2188,60.7777777777778
"5135631","51356322",35,1458,41.6571428571429
"5135632","51356327",40,2476,61.9
"5135633","51356372",40,759,18.975
"5135634","51356377",36,2042,56.7222222222222
"5135731","51357322",37,464,12.5405405405405
"5135732","51357327",35,1792,51.2
"5135733","51357372",35,1024,29.2571428571429
"5135734","51357377",41,2294,55.9512195121951
"5135041","51350422",35,0,0
"5135042","51350427",41,0,0
"5135043","51350472",39,0,0
"5135044","51350477",36,18,0.5
"5135141","51351422",38,33,0.868421052631579
"5135142","51351427",35,0,0
"5135143","51351472",35,81,2.31428571428571
"5135144","51351477",41,21,0.51219512195122
"5135241","51352422",39,129,3.30769230769231
"5135242","51352427",36,120,3.33333333333333
"5135243","51352472",39,164,4.20512820512821
"5135244","51352477",36,189,5.25
"5135341","51353422",35,318,9.08571428571429
"5135342","51353427",39,346,8.87179487179487
"5135343","51353472",38,843,22.1842105263158
"5135344","51353477",38,1293,34.0263157894737
"5135441","51354422",39,315,8.07692307692308
"5135442","51354427",35,825,23.5714285714286
"5135443","51354472",35,505,14.4285714285714
"5135444","51354477",40,580,14.5
"5135541","51355422",37,1506,40.7027027027027
"5135542","51355427",38,1172,30.8421052631579
"5135543","51355472",39,2282,58.5128205128205
"5135544","51355477",36,1881,52.25
"5135641","51356422",35,2142,61.2
"5135642","51356427",38,2282,60.0526315789474
"5135643","51356472",37,2282,61.6756756756757
"5135644","51356477",39,2373,60.8461538461538
"5135741","51357422",40,2458,61.45
"5135742","51357427",35,2146,61.3142857142857
"5135743","51357472",35,2169,61.9714285714286
"5135744","51357477",38,2344,61.6842105263158
"5135051","51350522",35,0,0
"5135052","51350527",40,0,0
"5135053","51350572",38,0,0
"5135054","51350577",35,0,0
"5135151","51351522",40,0,0
"5135152","51351527",35,42,1.2
"5135153","51351572",35,45,1.28571428571429
"5135154","51351577",39,56,1.43589743589744
"5135251","51352522",37,87,2.35135135135135
"5135252","51352527",38,72,1.89473684210526
"5135253","51352572",40,110,2.75
"5135254","51352577",35,110,3.14285714285714
"5135351","51353522",36,132,3.66666666666667
"5135352","51353527",38,150,3.94736842105263
"5135353","51353572",36,453,12.5833333333333
"5135354","51353577",39,295,7.56410256410256
"5135451","51354522",40,923,23.075
"5135452","51354527",35,798,22.8
"5135453","51354572",36,362,10.0555555555556
"5135454","51354577",37,633,17.1081081081081
"5135551","51355522",35,352,10.0571428571429
"5135552","51355527",40,737,18.425
"5135553","51355572",40,835,20.875
"5135554","51355577",35,1419,40.5428571428571
"5135651","51356522",37,1531,41.3783783783784
"5135652","51356527",36,2015,55.9722222222222
"5135653","51356572",35,1954,55.8285714285714
"5135654","51356577",40,2378,59.45
"5135751","51357522",39,2023,51.8717948717949
"5135752","51357527",36,2098,58.2777777777778
"5135753","51357572",38,1940,51.0526315789474
"5135754","51357577",35,1725,49.2857142857143
"5135061","51350622",35,21,0.6
"5135062","51350627",39,0,0
"5135063","51350672",33,30,0.909090909090909
"5135064","51350677",39,0,0
"5135161","51351622",40,75,1.875
"5135162","51351627",35,0,0
"5135163","51351672",37,33,0.891891891891892
"5135164","51351677",37,0,0
"5135261","51352622",35,27,0.771428571428571
"5135262","51352627",40,33,0.825
"5135263","51352672",41,102,2.48780487804878
"5135264","51352677",35,119,3.4
"5135361","51353622",37,104,2.81081081081081
"5135362","51353627",36,125,3.47222222222222
"5135363","51353672",36,152,4.22222222222222
"5135364","51353677",40,153,3.825
"5135461","51354622",38,384,10.1052631578947
"5135462","51354627",37,187,5.05405405405405
"5135463","51354672",39,944,24.2051282051282
"5135464","51354677",35,409,11.6857142857143
"5135561","51355622",35,771,22.0285714285714
"5135562","51355627",39,342,8.76923076923077
"5135563","51355672",37,1866,50.4324324324324
"5135564","51355677",38,719,18.9210526315789
"5135661","51356622",40,2356,58.9
"5135662","51356627",35,1672,47.7714285714286
"5135663","51356672",35,2015,57.5714285714286
"5135664","51356677",38,1578,41.5263157894737
"5135761","51357622",37,2210,59.7297297297297
"5135762","51357627",39,1963,50.3333333333333
"5135763","51357672",40,2393,59.825
"5135764","51357677",35,1625,46.4285714285714
"5135071","51350722",36,3,0.0833333333333333
"5135072","51350727",37,79,2.13513513513514
"5135073","51350772",35,9,0.257142857142857
"5135074","51350777",37,75,2.02702702702703
"5135171","51351722",40,0,0
"5135172","51351727",33,6,0.181818181818182
"5135173","51351772",38,0,0
"5135174","51351777",36,54,1.5
"5135271","51352722",35,0,0
"5135272","51352727",40,12,0.3
"5135273","51352772",38,38,1
"5135274","51352777",37,0,0
"5135371","51353722",39,98,2.51282051282051
"5135372","51353727",35,17,0.485714285714286
"5135373","51353772",35,111,3.17142857142857
"5135374","51353777",39,140,3.58974358974359
"5135471","51354722",36,174,4.83333333333333
"5135472","51354727",39,159,4.07692307692308
"5135473","51354772",38,242,6.36842105263158
"5135474","51354777",35,137,3.91428571428571
"5135571","51355722",36,206,5.72222222222222
"5135572","51355727",37,165,4.45945945945946
"5135573","51355772",35,292,8.34285714285714
"5135574","51355777",40,317,7.925
"5135671","51356722",40,653,16.325
"5135672","51356727",34,557,16.3823529411765
"5135673","51356772",37,407,11
"5135674","51356777",35,434,12.4
"5135771","51357722",35,610,17.4285714285714
"5135772","51357727",40,630,15.75
"5135773","51357772",38,539,14.1842105263158
"5135774","51357777",37,403,10.8918918918919
"5136001","51360022",38,3,0.0789473684210526
"5136002","51360027",36,12,0.333333333333333
"5136003","51360072",34,0,0
"5136004","51360077",40,0,0
"5136101","51361022",37,3,0.0810810810810811
"5136102","51361027",36,0,0
"5136103","51361072",40,41,1.025
"5136104","51361077",35,0,0
"5136201","51362022",35,6,0.171428571428571
"5136202","51362027",39,0,0
"5136203","51362072",36,0,0
"5136204","51362077",39,0,0
"5136301","51363022",39,42,1.07692307692308
"5136302","51363027",35,0,0
"5136303","51363072",36,39,1.08333333333333
"5136304","51363077",36,30,0.833333333333333
"5136401","51364022",36,45,1.25
"5136402","51364027",40,43,1.075
"5136403","51364072",39,102,2.61538461538462
"5136404","51364077",36,105,2.91666666666667
"5136501","51365022",39,127,3.25641025641026
"5136502","51365027",35,105,3
"5136503","51365072",35,121,3.45714285714286
"5136504","51365077",39,127,3.25641025641026
"5136601","51366022",37,161,4.35135135135135
"5136602","51366027",38,148,3.89473684210526
"5136603","51366072",40,272,6.8
"5136604","51366077",35,201,5.74285714285714
"5136701","51367022",35,255,7.28571428571429
"5136702","51367027",36,1112,30.8888888888889
"5136703","51367072",36,304,8.44444444444444
"5136704","51367077",40,1505,37.625
"5136011","51360122",39,82,2.1025641025641
"5136012","51360127",35,109,3.11428571428571
"5136013","51360172",35,240,6.85714285714286
"5136014","51360177",40,459,11.475
"5136111","51361122",37,151,4.08108108108108
"5136112","51361127",38,408,10.7368421052632
"5136113","51361172",40,41,1.025
"5136114","51361177",35,258,7.37142857142857
"5136211","51362122",36,0,0
"5136212","51362127",37,37,1
"5136213","51362172",35,0,0
"5136214","51362177",40,0,0
"5136311","51363122",38,0,0
"5136312","51363127",36,0,0
"5136313","51363172",39,0,0
"5136314","51363177",35,0,0
"5136411","51364122",34,0,0
"5136412","51364127",38,78,2.05263157894737
"5136413","51364172",36,57,1.58333333333333
"5136414","51364177",39,140,3.58974358974359
"5136511","51365122",40,122,3.05
"5136512","51365127",35,99,2.82857142857143
"5136513","51365172",36,104,2.88888888888889
"5136514","51365177",37,75,2.02702702702703
"5136611","51366122",35,127,3.62857142857143
"5136612","51366127",40,136,3.4
"5136613","51366172",39,169,4.33333333333333
"5136614","51366177",37,139,3.75675675675676
"5136711","51367122",37,440,11.8918918918919
"5136712","51367127",35,177,5.05714285714286
"5136713","51367172",35,745,21.2857142857143
"5136714","51367177",38,255,6.71052631578947
"5136021","51360222",40,27,0.675
"5136022","51360227",35,0,0
"5136023","51360272",36,0,0
"5136024","51360277",38,0,0
"5136121","51361222",35,65,1.85714285714286
"5136122","51361227",40,3,0.075
"5136123","51361272",40,110,2.75
"5136124","51361277",35,0,0
"5136221","51362222",39,149,3.82051282051282
"5136222","51362227",35,135,3.85714285714286
"5136223","51362272",35,100,2.85714285714286
"5136224","51362277",40,327,8.175
"5136321","51363222",37,3,0.0810810810810811
"5136322","51363227",38,144,3.78947368421053
"5136323","51363272",40,0,0
"5136324","51363277",35,67,1.91428571428571
"5136421","51364222",36,83,2.30555555555556
"5136422","51364227",37,156,4.21621621621622
"5136423","51364272",35,60,1.71428571428571
"5136424","51364277",40,118,2.95
"5136521","51365222",39,116,2.97435897435897
"5136522","51365227",36,148,4.11111111111111
"5136523","51365272",39,69,1.76923076923077
"5136524","51365277",35,120,3.42857142857143
"5136621","51366222",35,119,3.4
"5136622","51366227",38,114,3
"5136623","51366272",35,182,5.2
"5136624","51366277",40,137,3.425
"5136721","51367222",40,240,6
"5136722","51367227",35,169,4.82857142857143
"5136723","51367272",37,177,4.78378378378378
"5136724","51367277",35,369,10.5428571428571
"5136231","51362322",41,23,0.560975609756098
"5136232","51362327",35,0,0
"5136233","51362372",35,117,3.34285714285714
"5136234","51362377",37,32,0.864864864864865
"5136331","51363322",36,121,3.36111111111111
"5136332","51363327",40,138,3.45
"5136333","51363372",39,178,4.56410256410256
"5136334","51363377",36,99,2.75
"5136431","51364322",38,219,5.76315789473684
"5136432","51364327",35,65,1.85714285714286
"5136433","51364372",36,373,10.3611111111111
"5136434","51364377",38,207,5.44736842105263
"5136531","51365322",35,212,6.05714285714286
"5136532","51365327",40,272,6.8
"5136533","51365372",40,245,6.125
"5136534","51365377",35,272,7.77142857142857
"5136631","51366322",38,149,3.92105263157895
"5136632","51366327",35,289,8.25714285714286
"5136633","51366372",35,143,4.08571428571429
"5136634","51366377",40,692,17.3
"5136731","51367322",38,226,5.94736842105263
"5136732","51367327",38,685,18.0263157894737
"5136733","51367372",40,638,15.95
"5136734","51367377",35,1335,38.1428571428571
"5136241","51362422",40,0,0
"5136242","51362427",35,0,0
"5136243","51362472",38,0,0
"5136244","51362477",35,0,0
"5136341","51363422",35,63,1.8
"5136342","51363427",40,34,0.85
"5136343","51363472",37,122,3.2972972972973
"5136344","51363477",38,121,3.18421052631579
"5136441","51364422",40,57,1.425
"5136442","51364427",35,123,3.51428571428571
"5136443","51364472",37,115,3.10810810810811
"5136444","51364477",36,131,3.63888888888889
